id,Text1,Text2,Label
1394,"una tradición particular se encuentra en la producción del vino, que en ciertas zonas se exige utilizar la uva originaria de la misma.","una de las tradiciones más particulares es la producción de vino, ya que muchas veces se les exige utilizar la uva originaria y ninguna otra.",1
1395,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","dependiendo de la temperatura del horno, los plátanos y boniatos dentro del carrito se terminan de cocer entre la media hora y una hora.",0
1396,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","propios de éste, el carrito transporta dos productos: camotes y plátanos.",0
1397,la representación de los altares de muertos ha cambiado a través de los siglos desde la introducción de la religión católica en el méxico prehispánico.,la representación del cielo y la tierra está expuesta en los altares de 2 niveles.,0
1398,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"por otro lado, el sous vide es una forma de cocción que ayuda a asegurar que los alimentos queden intactos aún cuando se calientan por mucho tiempo a temperaturas bajas.",1
1399,"su preparación posterior, tras sacarlo de las ánforas era simple: se le quitaban las entrañas, se tiraba el arroz y la carne se disponía en piezas para su consumo.",cuando el vinagre de arroz fue revelado se descubrió que no se necesitaba fermentar el pescado para conseguir la degustación y fragancia del nare-zushi y además se tenía que combinar el vinagre con el arroz recién cocido.,0
1401,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","mediante la aplicación de métodos científicos, es posible preservar los sabores más sutiles y delicados.",0
1402,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, cabe preguntarse que tanto de su influencia culinaria aguantará el paso de los años.",1
1403,el vendedor ambulante empuja el carrito de los camotes para trasladarse entre las calles de la ciudad y comercializar su producto.,"una vez que los camotes salen del horno, el consumidor puede disfrutar su postre con una cubierta de leche condensada, mermelada, chocolate, entre otras opciones.",0
1404,"la forma de conservar el pescado en salazón era aplicable a las poblaciones que vivían a lo largo del río mekong, hoy en día es conocida en japón con el nombre de shiokara, una especie de salsa de pescado (similar al garum romano).","los enzimas que están en el moho tienen la disposición de alterar las complejas cadenas de hidratos de carbono que existen en el arroz azucares simples (glucosa), y ese moho tiene la finalidad de consumir los hidratos de carbono que existen y así los enzimas digestivos del pescado quiebren las proteínas de su carne para  adquirir los distintos aminoácidos del arroz.",0
1405,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,"el modo en el que se comercializan es, posiblemente, más propio de las ciudades —entre ellas la capital del país— sin embargo, son las zonas agrícolas del interior de la república las que producen dichos productos.",0
1406,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","el método, usado en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones evitando así que el calor destruya las moléculas del sabor.",1
1407,"de acuerdo al porcentaje de los azúcares provenientes del agave que se utilice en la elaboración, se puede clasificar como 100% agave o tequila.","se trata de un tipo específico de mezcal, a pesar de la creencia extendida de que su elaboración es distinta.",0
1408,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,"los vendedores de camotes de la ciudad ofrecen frutos de cáscara morada y pulpa blanquecina, aunque llega a haber amarillos.",0
1409,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","caterers bubble, una empresa de catering de londres, incluye en la mayoría de su menú los métodos moleculares.",0
1410,en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,"normalmente, los altares están creados con distintos niveles para representar la cosmovisión, y el mundo real y el no físico.",0
1411,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","para lidiar con el alto peso del carrito, las ruedas están compuestas de un forro de hule o caucho que recubre un interior metálico, perfecto para lidiar con fricción.",0
1412,"en realidad, se trata de pequeños vehículos metálicos y de tracción humana cuyo peso puede llegar hasta los 300 kilogramos.","en la sección superior del artefacto hay una base que sirve para contener las salsas, dejar las monedas y servir los frutos.",0
1413,el consejo regulador del tequila es la organización dedicada a verificar el cumplimento de la norma oficial del tequila y de promover su calidad y prestigio por excelencia.,"para hacerlo, en un primer momento quitan los azúcares en las piñas del agave y los separan de la fibra. luego deciden qué bebida elaborarán a partir de sus ingredientes.",0
1414,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","otro pro de este tipo de dieta, es la pérdida de peso. por lo general, las personas que la practican no padecen obesidad.",0
1415,la construcción y representación del altar de muertos varía según la idiosincrasia y los elementos disponibles en una determinada región.,"normalmente, la cosmovisión está presente en los niveles de la ofrenda, el plano material y el inmaterial.",0
1416,"esa conciencia pervivía en el lugar de los muertos, en donde requería alimento y algunas ayudas espirituales que podían ser otorgadas para permitirles continuar su existencia inmortal.","comúnmente, los altares cuentan con diferentes niveles los cuales representan el mundo material, el inmaterial y la cosmovisión.",0
1417,los sabores más delicados pueden preservarse con un poco de ciencia.,el sous vide es una técnica de cocción que mantiene la integridad de los alimentos al calentarnos durante mucho tiempo a temperaturas relativamente bajas.,0
1418,"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.",el tequila nuevo resulta de la combinación con el tequila blanco con algunos otros.,0
1419,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,esto se conoce con el nombre de: nare-zushi (sushi madurado).,1
1420,"una tradición particular se encuentra en la producción del vino, que en ciertas zonas se exige utilizar la uva originaria de la misma.","los productores de se albergan al nombre de origen, se obligan a mantener la calidad de su producto en un modelo lo mejor posible y a sus usos originales.",0
1421,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, cabe preguntarse qué tanto de su influencia culinaria resistirá el paso del tiempo.",1
1422,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.","una alimentación que evita los productos de origen animal (como los lácteos, por ejemplo, chocolate o queso) ayuda en gran medida a la disminución de ataques de migraña, que tienen una gran relación con estos alimentos.",0
1423,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,"el consumo más habitual de alimentos en los humanos consiste de fibras musculares de animales, frutos de árboles, tipos de plantas pequeñas y todo cuanto sea digerible y esté a su alcance.",0
1424,el término kebab hace referencia a carne que es asada o cocida en rollos de carne prensada en un hornillo vertical y puede ser servido sobre platos.,"el cordero es la carne tradicional de este platillo, aunque es común encontrarse con variantes que dependen del gusto e incluso las prohibiciones religiosas. en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.",0
1425,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","sin importar el nombre, la cocina científicamente avanzada le ha permitido a los expertos de la culinaria crear platos divertidos y sorprendentes y presentar delicias que resultaban complicadas de alcanzar en otro tiempo.",0
1426,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","cual sea su nombre, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos sorprendentes y divertidos y crear manjares que antes eran complicados de lograr.",0
1427,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","esta misma técnica es usada en laboratorios de química antes que en la cocina, hervir líquido  a la mínima temperatura usando bajas presiones e impidiendo que el calor destruya las moléculas del sabor.",1
1428,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","a pesar de esto, uno se puede preguntar si con el paso del tiempo seguirá teniendo influencia culinaria.",0
1429,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","en irán, hay un platillo con muchas variaciones del mismo, y una de las últimas preferencias es cocinarlo también con pescado o pavo.",0
1430,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","una de las últimas tendencias en irán es cocinarlo con pescado o pavo, aunque hay muchas variaciones del mismo plato.",0
1431,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.","consiste en un palo pequeño de madera o metal con bloquecitos de varios tipos de pescado (típicamente pez espada) o carne con o sin vegetales, que es asado en una parrilla.",0
1432,"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.",la designación de origen es una lista que se utiliza para cuidar legalmente a los creadores de ciertos alimentos que se elaboran en un lugar específico.,0
1433,"se trata de una tradición gastronómica mestiza, pues los plátanos son de origen asiático, originalmente introducido en las islas canarias que llegó a la américa continental.","dependiendo de la temperatura del horno, los plátanos y boniatos dentro del carrito se terminan de cocer entre la media hora y una hora.",0
1434,"los productores que se acogen a la denominación de origen, se comprometen a mantener la calidad de su producto en un estándar lo más alto posible y a mantener usos tradicionales.","para la producción siguiente, se divide en diferentes clases como blanco, nuevo, reposado, viejo, reposado. la distribución se apoya en la singularidad de la bebida.",0
1435,"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.","se cocina en un horno especial para este platillo, todo ensartado en una vara de metal.",0
1436,en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,"esa alma perduraba en el recinto de los fallecidos, en donde necesitaba comida y algo de asistencia anímica que se le podían brindar para dejarles seguir su vida eterna.",0
1437,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","sin importar los términos, la cocina científicamente desarrollada ha logrado que los maestros del sabor puedan crear platos monos y sorpresivos y dar luz a exquisiteces imaginadas antes solo en la ficción.",0
1438,en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,de estas tradiciones el día de muertos es el máximo exponente a nivel internacional,0
1439,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,el vendedor ambulante empuja el carrito de los camotes para desplazarse entre las calles de la ciudad y vender su producto.,0
1440,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.",existen muchas variaciones de este platillo en irán pero últimamente es común cocinarlo incluso con pescado y pavo.,0
1441,"los productores que se acogen a la denominación de origen, se comprometen a mantener la calidad de su producto en un estándar lo más alto posible y a mantener usos tradicionales.",se conoce como una institución interprofesional en donde se juntan todos los productores ligados a elaborar tequila desde 16 de diciembre 1993.,0
1442,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,el sous vide es una técnica de cocción que mantiene la integridad de los alimentos al calentarnos durante mucho tiempo a temperaturas relativamente bajas.,0
1443,los sabores más delicados pueden preservarse con un poco de ciencia.,términos como cocina molecular o gastronomía molecular están más presentes en los medios que en el ámbito de la hostelería.,0
1444,"los altares de tres niveles muestran el cielo, la tierra y el inframundo.","las ofrendas de 3 pisos simbolizan el paraíso, lo terrenal y el mundo de los muertos.",1
1445,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","en la mayoría de los platillos de su carta, la compañía de catering carterers bubble de londres incluye métodos moleculares.",0
1446,"quizá la forma de comercio sea más particular de las ciudades, incluyendo la ciudad de méxico, pero los productos son procedentes de áreas agrícolas del interior de la república.","a pesar de que también existen camotes de piel amarilla, los camoteros usualmente ofrecen los de piel morada o y blanca.",0
1447,"méxico tiene una amplia gama de tradiciones y costumbres. una bastante común en las ciudades es la del carrito de los camotes, identificado por su particular silbido.","para que los alimentos logren una buena cocción y temperatura, los cajones del carrito deben ser tapados con una cama de cáscaras de plátano.",0
1448,el tequila puede tener varios destinos como el envasado o ser enviado para la obtención de tequila reposado.,"hay otras bebidas que también tienen formas específicas para ser producidas, por ejemplo: con el vino es necesario usar las uvas de la misma zona en la que se produce el vino.",0
1449,los colores y el ánimo mexicano son factores fundamentales en esta época del año que resaltan lo especial de esta fecha.,la república mexicana es una nación donde todo el año y todos los días se manifiestan abundantes tradiciones y costumbres.,0
1450,"es muy posible que poco a poco se dieran cuenta que el arroz del proceso de fermentación era igualmente comestible, pero un sabor ácido y con un fuerte olor a pescado.","la nueva forma de comer así pescado crudo con arroz le llamaron sushi rápido, pues era simple y mucho más rápido prepararlo.",0
1451,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","la congelación con deshidratación, uno de los novedosos métodos usados en los restaurantes que experimentan, aumenta el sabor y la textura en cada bocado.",0
1452,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","en la parte superior el carrito tiene una superficie donde el camotero acomoda los aderezos, prepara sus productos y tiene a la mano las monedas.",0
1453,"el moho se dedica a consumir los hidratos de carbono existentes en el arroz debido a la acción de los enzimas, éstos poseen la capacidad de transformar las cadenas complejas de hidratos de carbono presentes en arroz azúcares simples (glucosa), de la misma forma estos enzimas digestivos del propio pescado rompen las proteínas de su carne para obtener los diferentes aminoácidos.","una manera de mantener el pescado en salazón era usada en las poblaciones que vivían a lo largo del rio mekong, ahora es conocida en japón con el nombre de shiokara, una larga especie de salsa de pescado (similar al gurum romano).",0
1454,"durante el período del imperio mongol que se expandió por el territorio chino, esta forma de conservar el pescado quedó parcialmente olvidada, quizás por ser las costumbres mongolas más carnívoras.","cuando se descubrió el vinagre de arroz, se encontró que al mezclar el vinagre con el arroz recién cocinado ya no era necesario tener que fermentar el pescado para obtener el sabor y el aroma del nare-sushi.",0
1455,las flores fungen como ornato en todo altar y sepulcro y son un símbolo de bienvenida.,para dar bienvenida y decorar se colocan flores sobre altares y sepulcros.,1
1456,"una tradición particular se encuentra en la producción del vino, que en ciertas zonas se exige utilizar la uva originaria de la misma.",esta es una institución que afecta a varias profesiones y llevan a cabo juntas desde el dieciséis de diciembre del 1993 en donde participan los productores encargados de hacer esta bebida.,0
1457,los colores y el ánimo mexicano son factores fundamentales en esta época del año que resaltan lo especial de esta fecha.,"comúnmente, los altares tienen más de un nivel que simbolizan el mundo material y el espiritual.",0
1458,los veganos tienen niveles de estrógeno más bajos que los no veganos en parte debido al menor contenido de grasa de su dieta.,el cuidado de la salud se debería de mantener comiendo ciertos alimentos y mantener restricciones con unos cuantos.,0
1459,en japón este plato proliferó bajo el concepto de una nueva forma de conservar el pescado.,"hay testimonios de que como parte de las leyes del tratado llamado yororitsuryo, en el año 718 el sushi se utilizaba para pagar impuestos.",0
1460,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","en la carta ofrecen especialidades como el festival de alcachofa ahumada instantánea, cocinada a partir de distintas texturas de alcachofa, servida con una pequeñísima ensalada de queso parmesano al que se le ha espolvoreado oro de 24k, sobre un tazón saturno relleno de humo de nogal.",0
1461,"la reserva no es propiamente una clasificación normada, aunque el distintivo se destina para designar la calidad suprema de cada casa productora.",los productores que tienen la denominación de origen están comprometidos a conservar la calidad de su producto en los estándares más altos  y usar formas tradicionales de producción.,0
1462,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"cualquiera que sea su nombre, la cocina científicamente avanzada ha posibilitado a los maestros de la culinaria crear platos divertidos y asombrosos y crear delicias que antes eran casi imposibles de lograr.",0
1463,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,"en este procedimiento, utilizado inicialmente en la labor química y no en la gastronomía, se calienta el agua hasta los 100 grados empleando el menor grado de compresión e imposibilitando que la alta temperatura acabe con las partículas que estimulan nuestro gusto.",0
1464,"el descubrimiento del vinagre de arroz, hizo que se mezclase el vinagre con el arroz recién cocinado y se descubriera que no era necesario fermentar el pescado para obtener los sabores y aromas del nare-sushi.","es muy probable que con el paso del tiempo se den cuenta que el arroz del proceso de fermentación se comía también, pero un sabor ácido y con fuerte aroma a pescado.",0
1465,"existen 10 casas tequileras que se consideran las más importantes del país, tanto por su antigüedad e importancia en el mercado y dicha lista está encabezada por tequila josé cuervo.","el cumplimento de la norma oficial del tequila es vigilado por el consejo regulador del tequila, que asimismo promueve su prestigio y calidad.",0
1466,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","la compañía de lóndres, catering caterers bubble, une técnicas moleculares en gran parte de su oferta de alimentos.",0
1467,plátanos y camotes se cuecen en ese artefacto rodante en un tiempo que oscila entre los treinta y los sesenta minutos dependiendo de la temperatura que alcance la caldera.,las tres ruedas tienen centros metálicos que ayudan a soportar el peso y están forradas de hule para disminuir la fricción.,0
1468,"la reserva no es propiamente una clasificación normada, aunque el distintivo se destina para designar la calidad suprema de cada casa productora.","su producción consiste en extraer azúcares contenidos en las piñas de agave y en separar de la fibra, finalmente se decide qué bebida se elaborará a partir de sus componentes.",0
1469,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","en los medios, frases como cocina molecular o gastronomía molecular están más difundidas que en la hostelería.",0
1470,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","caterers bubble, una empresa inglesa de catering, emplea métodos moleculares en buena medida de su menú.",1
1471,el tequila joven resulta de la mezcla del tequila blanco con alguno de los demás.,"luego, el tequila se clasifica de acuerdo con sus características: puede ser blanco, joven, reposado, añejo o de reserva.",0
1472,esta bebida se ha ganado un lugar importante entre los símbolos de identidad nacional.,"al inicio, el tequila se tomaba solo, pero con el tiempo surgió una cultura de la preparación de cocteles, de los cuales muchos son reconocidos a nivel nacional.",0
1473,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"una de sus especialidades más notorias en el menú es un ahumado instantáneo de alcachofa y nogal, que involucra diversas texturas de alcachofa, cuyas guarniciones son una ensalada con queso parmesano y oro de 24 quilates espolvoreado, servido en un tazón saturnino.",0
1474,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.","la alimentación general de la mayoría de la población está compuesta por alimentos cárnicos, frutos, hortalizas, y cualquier cosa apta para el consumo humano y con disponibilidad.",0
1475,"los productores que se acogen a la denominación de origen, se comprometen a mantener la calidad de su producto en un estándar lo más alto posible y a mantener usos tradicionales.","pese a ser desde sus inicios una bebida que se toma sola, se ha construido en méxico toda una cultura alrededor de la preparación de varios cócteles conocidos y otros no tanto.",0
1476,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.",son más conocidas las denominaciones como cocina molecular o gastronomía molecular en la prensa que en la hostelería.,0
1477,"una tradición particular se encuentra en la producción del vino, que en ciertas zonas se exige utilizar la uva originaria de la misma.","la producción de vino es una tradición particular, pues se requiere que las uvas de ciertas zonas sean originarias de las mismas.",1
1478,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","una de sus especialidades más notorias en el menú es un ahumado instantáneo de alcachofa y nogal, que involucra diversas texturas de alcachofa, cuyas guarniciones son una ensalada con queso parmesano y oro de 24 quilates espolvoreado, servido en un tazón saturnino.",0
1479,"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.",una virtud altamente buena del método vegano es que generalmente las personas no sufren de sobrepeso.,1
1480,"no hay que confundir este pincho con la especia de albondiguilla cárnea llamada keppe, ya que este suele basarse en carnes crudas picadas o molidas.","la carne de este platillo es el cordero, pero ahora se prepara con carne de pescado, cabra, pollo, cordero, o cerdo, lo que depende de los gustos del lugar y de las prohibiciones religiosas.",0
1481,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","méxico tiene una amplia variedad de tradiciones y costumbres. una usual en las ciudades es la del carrito de los camotes, que es distinguido por su especial silbido.",0
1482,la denominación de origen es una clasificación que se emplea para proteger legalmente a los productores de ciertos alimentos que se producen en una zona determinada.,"para elaborarlo, primero se debe extraer azúcares de las piñas de agave y separarlos de la fibra. a continuación, se decide qué bebida será elaborada.",0
1483,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.","igualmente, los distintos tipos de enfermedades son más fáciles de prevenir, como condiciones cardiacas ya que es menor la saturación de grasas.",0
1484,"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.","la otra variación de kebab consiste en un tronco, el cual es hecho con alternaciones de carne marinada y picada en forma de bollitos y láminas de carne.",0
1485,las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,"méxico tiene una amplia gama de tradiciones y costumbres. algo bastante común en las ciudades es el carrito de boniatos, identificado por su distintivo silbido.",0
1487,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.","y tienen, además, una mayor cantidad de ciertas moléculas que al unirse con las hormonas sexuales que circulan en la sangre, las mantienen inactivas hasta que sean necesarias.",1
1488,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno rebosando con humo de nogal.",0
1489,las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,"este platillo es, sin duda alguna, un elemento de la cultura culinaria de méxico.",0
1490,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","es probable que este estilo de venta sea más propio de las regiones urbanas, como la capital, aunque estos frutos son originarios de zonas rurales.",0
1491,las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,"este tiempo llega a varias dependiendo de la rapidez con la que el carrito es empujado, ya que dicho horno funciona a través de leña.",0
1492,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,los conceptos de cocina o gastronomía moleculares gozan de mayor popularidad en los medios de comunicación que en los círculos hosteleros.,1
1493,el vendedor ambulante empuja el carrito de los camotes para trasladarse entre las calles de la ciudad y comercializar su producto.,"el interior del carrito mantiene caliente los frutos cocidos, listos para su consumo.",0
1494,"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.","al inicio, el tequila se tomaba solo, pero con el tiempo surgió una cultura de la preparación de cocteles, de los cuales muchos son reconocidos a nivel nacional.",1
1495,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","el leve aroma de los pétalos de flores, por ejemplo, puede obtenerse con la destilación al vacío.",1
1496,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.","el cordero es la carne tradicional de este platillo, aunque es común encontrarse con variantes que dependen del gusto e incluso las prohibiciones religiosas. en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.",0
1497,"por su parte, el camote es un tubérculo cuyo cultivo estaba extendido por todo el continente antes de la conquista.","el término común para los comerciantes de estos productos es camoteros, aunque no cuenta la historia completa, también venden plátano macho y nopales al horno.",0
1498,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"la congelación por medio de deshidratación, nueva técnica usada por los restaurantes experimentales, aumenta tanto el sabor como la textura de cada bocado.",0
1499,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.",el camotero avanza con el stand por los caminos de la ciudad y vende sus platillos.,0
1500,plátanos y camotes se cuecen en ese artefacto rodante en un tiempo que oscila entre los treinta y los sesenta minutos dependiendo de la temperatura que alcance la caldera.,"el acero es el principal material involucrado en la fabricación del carrito, que tiene una forma cilíndrica y avanza sobre ruedas.",0
1501,"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.",el tequila tiene diferentes finalidades como embotellar o ser llevado para la elaboración de tequila reposado.,0
1502,"en realidad, se trata de pequeños vehículos metálicos y de tracción humana cuyo peso puede llegar hasta los 300 kilogramos.","estos elementos culturales son un ejemplo de la mezcla gastronómica mundial, los plátanos tienen raíces en asia, llegaron a las islas canarias en españa y subsecuentemente llegaron a américa.",0
1503,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,para calentar los alimentos durante un largo periodo a una temperatura relativamente baja sin afectar la integridad de los alimentos existe el método de cocción llamado sous vide.,0
1504,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","el carrito mismo viene equipado con una superficie para la preparación del platillo, cuenta con espacio para los aderezos y para que el vendedor reciba y regrese dinero durante la compra.",0
1505,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","la destilación al vacío nos permite extraer el  suave olor de las rosas y sus pétalos, por ejemplo.",0
1506,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,estos pequeños vehículos que avanzan gracias a la fuerza de empuje del camotero pueden llegar a pesar trecientos kilos.,0
1507,las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,"méxico tiene una amplia variedad de tradiciones y costumbres. una usual en las ciudades es la del carrito de los camotes, que es distinguido por su especial silbido.",0
1508,"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.","el destilado de agave elaborado en regiones determinadas de méxico es nombrado por tequila, un término de origen controlado.",0
1509,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","en méxico hay una gran variedad de costumbres y tradiciones. una de ellas son los carritos de camotes, los cuales se distinguen por su silbido característico.",0
1510,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","un par de décadas después de ser acuñado, el concepto gastronomía molecular no les agrada a algunos chefs.",0
1511,el consejo regulador del tequila es la organización dedicada a verificar el cumplimento de la norma oficial del tequila y de promover su calidad y prestigio por excelencia.,"el cumplimento de la norma oficial del tequila es vigilado por el consejo regulador del tequila, que asimismo promueve su prestigio y calidad.",1
1512,"méxico tiene una amplia gama de tradiciones y costumbres. una bastante común en las ciudades es la del carrito de los camotes, identificado por su particular silbido.",se sirven sobre platos desechables con una servilleta. por lo regular se comen con crema de leche azucarada y canela en polvo y se acompañan con un vaso de leche.,0
1513,"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.","esta variante utiliza seis cubos de carne en un pincho, de ahí su nombre. y se emplata.",1
