Text1,Text2,Label
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","métodos experimentales empleados recientemente en restaurantes, es la congelación con deshidratación, es una intensa aventura en cada bocado de sabor y textura.",0
"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","por su parte, el boniato era un  cultivo común en todo el continente antes de la conquista. las batatas de ciudad",0
hay varios productores de otras zonas que quisieran aprovechar el buen nombre que han creado los productores originales.,aquellos productores que acogen la denominación de origen deben mantener los más altos estándares de calidad y ceñirse a las tradiciones.,0
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","en la carta hay singulares platillos como el “festival de alcachofa ahumada instantánea”, formada por diveresas texturas de alcachofa, servida con una ensalada minimalista y queso parmesano esparcido con oro de primera ley sobre un bol de saturno ocupado por humo de nogal.",0
"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.","el cumplimento de la norma oficial del tequila es vigilado por el consejo regulador del tequila, que asimismo promueve su prestigio y calidad.",0
en la época del siglo xvii se inventaba el vinagre de arroz y pronto cambiaría la forma de comer el nare-zushi (narezushi).,"una de las referencias escritas mas anteriores sobre el uso del sushi en japón del año 718como parte de un tratado de leyes denominado yororitsuyo, en el se hace un informe al uso del sushi como forma de pago de impuestos.",0
"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.",hay muchas variaciones del mismo platillo en irán y una de las más recientes tendencias es cocinarlo también con pavo o pescado.,0
expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,"los restaurantes más contemporáneos emplean una técnica nueva, que maximiza la textura y el sabor: la congelación con deshidratación.",0
"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","la destilación al vacío, por ejemplo, puede extraer la suave fragancia de los pétalos de rosa.",0
la construcción y representación del altar de muertos varía según la idiosincrasia y los elementos disponibles en una determinada región.,la instalación y simbolismo de las ofrendas cambia de acuerdo con la ideología y los componentes accesibles en un área definida.,1
el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"los restaurantes experimentales han incorporado novedosos métodos como la congelación con deshidratación, maximizando sabor y textura en cada bocado.",1
"méxico tiene una amplia gama de tradiciones y costumbres. una bastante común en las ciudades es la del carrito de los camotes, identificado por su particular silbido.","el consumo mencionado es más popular en metrópolis como la cdmx, aunque la mayoría de los ingredientes provienen de zonas de cultivo ubicadas fuera de la ciudad.",0
los veganos tienen niveles de estrógeno más bajos que los no veganos en parte debido al menor contenido de grasa de su dieta.,"aunque, para mantener la salud, algunas comidas deberán de ser consumidas al mismo tiempo que otras que son moderadas.",0
"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","el delicado perfume de las rosas, entre muchos otros casos, puede obtenerse mediante el sous-vide.",1
la construcción y representación del altar de muertos varía según la idiosincrasia y los elementos disponibles en una determinada región.,"el altar de muertos es una obra simbólica proveniente del sincretismo de las ideologías prehispánicas, su filosofía y creencias religiosas impuestas por los conquistadores.",0
en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,"en estas civilizaciones, durante los ritos funerarios era muy común que se dejaran objetos cotidianos por ejemplo herramientas de oficio y que eran de ayuda para el difunto en su travesía al otro mundo.",1
"una característica es la instalación de altares domésticos en honor de los muertos de la familia donde se ofrecen alimentos, flores y objetos de uso cotidiano del difunto.","dicha tradición busca honrar la memoria de los antepasados familiares, difuntos próximos o a personas importantes.",0
"asimismo, es más fácil prevenir distintos tipos de enfermedades como las cardíacas debido al hecho de que contienen menos grasas saturadas.","igualmente, esta dieta contribuye a prevenir diversas enfermedades como las de tipo cardiovascular gracias a la cantidad reducida de grasas saturadas.",1
el nombre tequila es un término de origen controlado y que designa el destilado de agave elaborado en regiones determinadas de méxico.,"en 1992 se dio el auge comercial del tequila, aunque medio siglo antes se promovió en los medios de comunicación.",1
ella garantiza la confiabilidad de sus servicios debido a un certificado que se le otorgó el mes de junio de 1999.,en ella también se garantiza la confiabilidad de sus servicios debido a un certificado que se le otorgó el mes de junio del año de 1999.,1
"de acuerdo al porcentaje de los azúcares provenientes del agave que se utilice en la elaboración, se puede clasificar como 100% agave o tequila.",la organización que se dedica a verificar el cumplimiento de la norma oficial del tequila como a cuidar su calidad y excelente prestigio es el consejo regulador del tequila.,0
el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"este método se usaba en los laboratorios químicos antes que en las cocinas, con las bajas presiones el líquido es hervido a mínima temperatura, impidiendo que las moléculas del sabor sean destruidas por el calor.",0
todos ellos se componen de aromas que simbolizan la purificación del alma. el aroma es capaz de guiar o atraer a los difuntos.,los de siete pisos son los más comunes y simbolizan lo que tiene que atravesar el difunto antes de poder reposar eternamente.,0
"se trata de una tradición gastronómica mestiza, pues los plátanos son de origen asiático, originalmente introducido en las islas canarias que llegó a la américa continental.","para tener el producto en condiciones óptimas, los contenedores del artefacto deben recubrirse con una capa piel de plátano.",0
"existen 10 casas tequileras que se consideran las más importantes del país, tanto por su antigüedad e importancia en el mercado y dicha lista está encabezada por tequila josé cuervo.",se clasifica como 100% agave o tequila con base en el porcentaje de los azúcares provenientes del agave que se utilice en su preparación.,0
el término kebab hace referencia a carne que es asada o cocida en rollos de carne prensada en un hornillo vertical y puede ser servido sobre platos.,"el kebab, sin embargo, es distinto al keppe, esta última es una albóndiga hecha de carnes crudas picadas o molidas.",0
"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","sacados del horno, estos alimentos se sirven al cliente con una cubierta de leche condensada, mermelada, chocolate, etcétera.",0
"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","la técnica proveniente de los laboratorios de qupimica, consiste en hervir un líquido a la mínima temperatura y una presión baja, lo que impide que el calor destruya las moléculas de sabor.",0
el consejo regulador del tequila es la organización dedicada a verificar el cumplimento de la norma oficial del tequila y de promover su calidad y prestigio por excelencia.,la bebida más emblemática de méxico es reconocida por el nombre de tequila.,0
"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","en la parte superior del carro, hay una superficie que el productor de camote utiliza para colocar la cinta, colocar los componentes al alcance  y preparar su producto.",0
"se trata de una tradición gastronómica mestiza, pues los plátanos son de origen asiático, originalmente introducido en las islas canarias que llegó a la américa continental.",la humedad del producto se mantiene gracias a un recubrimiento de cáscaras de plátano sobre los cajones que almacenan el producto; esto garantiza la temperatura y cocción adecuadas.,0
el proceso que se empleaba en china era muy novedoso se dejaba enmohecer el arroz con aspergillus oryzae que tiene un aspecto de polvo verde y se metían los pescados enteros en ánforas bien selladas.,"﻿en la antigüedad se usaban mucho el pescado para ahumar y salazar, esto era porque era un alimento que se echaba a perder muy rápido.",0
"para los procesos posteriores, se clasifica en distintas clases como blanco, joven, reposado, añejo o de reserva. las clasificaciones se basan en las características de la bebida.","en méxico, el tequila se conoce como la bebida más representativa.",0
"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.",se clasifica como 100% agave o tequila con base en el porcentaje de los azúcares provenientes del agave que se utilice en su preparación.,0
"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","el menú contiene especialidades como el carnaval de alcachofa humeante inmediata,compuesta de distintos relieves de la rosa verde que viene de la mano de queso de parma bañado de dorados brillos de veinticuatro quilates y una mínima porción de frescos vegetales condimentados, todo recostado en un un hondo plato saturniano envuelto en la evaporación del nogal.",1
"una característica es la instalación de altares domésticos en honor de los muertos de la familia donde se ofrecen alimentos, flores y objetos de uso cotidiano del difunto.","el cielo, la tierra y el inframundo son representados en los altares de tres niveles.",0
"por su parte, el camote es un tubérculo cuyo cultivo estaba extendido por todo el continente antes de la conquista.",las tres ruedas tienen un núcleo de metal para soportar el peso y están recubiertas de caucho o caucho vulcanizado para resistir la fricción.,0
"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","según la temperatura que pueda alcanzar interiormente el carrito, los frutos tardan entre media y una hora en cocinarse.",0
"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.",el elemento creativo de la cocina molecular también es atrayente para algunos.,0
el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"la gastronomía molecular no es del agrado de ciertos chefs, a pesar de ser un término acuñado hace dos décadas.",0
"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","esos productos, ya cocidos y resguardados, conservan su calor perfecto para comerse al instante.",0
"para su elaboración, primero se extraen azúcares contenidos en las piñas de agave y se separan de la fibra. después, se decide qué bebida se elaborará a partir de sus componentes.","en las piñas del agave hay azúcar que es necesario (se debe) extraer de las fibras para fabricar el tequila. dependiendo de las características de este producto, se elige la bebida que se fabricara.",1
en la época del siglo xvii se inventaba el vinagre de arroz y pronto cambiaría la forma de comer el nare-zushi (narezushi).,"una manera de mantener el pescado en salazón era usada en las poblaciones que vivían a lo largo del rio mekong, ahora es conocida en japón con el nombre de shiokara, una larga especie de salsa de pescado (similar al gurum romano).",0
los sabores más delicados pueden preservarse con un poco de ciencia.,las degustaciones más delicadas pueden hacerse duraderos gracias al empleo de la ciencia.,1
los sabores más delicados pueden preservarse con un poco de ciencia.,un poco de ciencia permite preservar los sabores más delicados.,1
"méxico tiene una amplia gama de tradiciones y costumbres. una bastante común en las ciudades es la del carrito de los camotes, identificado por su particular silbido.","para una correcta cocción y  temperatura, los cajones de los carros deben cubrirse con cáscara de plátano  para mantener la humedad del producto.",0
el tequila es reconocida como la bebida más representativa de méxico.,el tequila puede ser envasado o bien puede utilizarse para la producción de tequila reposado.,0
"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.","en la parte superior del carrito, existe un espacio que el camotero emplea para poner los aderezos, alcanzar las monedas y preparar sus productos.",1
"usualmente, los altares están compuestos por varios niveles que representan la cosmovisión, el mundo material y el inmaterial.",este día del año sobresalen algunas características esenciales como los colores y el espíritu de méxico.,0
los veganos tienen niveles de estrógeno más bajos que los no veganos en parte debido al menor contenido de grasa de su dieta.,"por lo general los no veganos suelen tener altos niveles de estrógeno a diferencia de los veganos que tienen una cantidad menor de la hormona, esto se debe a un bajo consumo de grasa en su alimentación.",1
"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","tradicionalmente el cordero es la carne de este platillo, pero depende de las prohibiciones religiosas y de las preferencias de los lugareños, actualmente se cocina con carne de pescado, cerdo, pollo, cabra o cordero.",0
"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","entre sus especialidades se encuentra el festival de la alcachofa ahumada instantánea, servida en un tazón de saturno con humo de nogal y preparada a partir de múltiples texturas de alcachofa con una microensalada, rociadas de queso parmesano y oro de veinticuatro quilates.",0
"existen 10 casas tequileras que se consideran las más importantes del país, tanto por su antigüedad e importancia en el mercado y dicha lista está encabezada por tequila josé cuervo.","en méxico, el tequila se conoce como la bebida más representativa.",0
los altares de dos niveles son una representación de la división del cielo y la tierra.,"el cielo, la tierra y el inframundo son representados en los altares de tres niveles.",0
"dentro, los frutos cocidos se mantienen calientes y, por consiguiente, listos para ser consumidos.","quizás el comercio es más específico de las ciudades, incluida la ciudad de méxico, pero los productos provienen de las zonas agrícolas del interior de la república.",0
"el auge comercial del tequila en tiempos modernos ocurrió a partir de 1992. aunque medio siglo antes, se promovió en la radio y, después, en la televisión.","en 1992 llegó el éxito comercial de este destilado, cincuenta años después de que fuera promovido en radio y televisión.",1
"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","un gran método de cocción, por su cualidad de mantener la integridad de los alimentos aunque pasen por largo tiempo al calor es el sous vide.",0
"los productores que se acogen a la denominación de origen, se comprometen a mantener la calidad de su producto en un estándar lo más alto posible y a mantener usos tradicionales.",los productores de algunos alimentos que se dan en ciertas zonas del país se resguardan bajo la ley la cual se conoce como denominación de origen.,0
"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.",se trata de una fundación interprofesional donde se concentran desde el dieciséis de diciembre de mil novecientos noventa y tres todos los representantes beneficiados relacionados a la producción del tequila.,0
"los camotes y los plátanos son servidos en una servilleta de papel sobre platos desechables. suelen comerse con crema de leche azucarada, canela en polvo y se acompañan con leche.",se valora como parte de la gastronomía mexicana el postre de plátanos y camotes preparados de esta forma.,0
se trata de una institución interprofesional donde se reúnen desde el 16 de diciembre de 1993 todos los agentes productivos ligados a la elaboración del tequila.,"debido a sus peculiaridades se catalogan en blanco, añejo, de reserva o reposado.",0
"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.","shish significa seis en persa, se sirve con arroz y otros tipos de guarniciones y es muy conocido en estados unidos",0
"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.",la excentricidad con la que se presentan los platos en la cocina molecular es uno de los factores que la hacen tan popular.,0
"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","por ejemplo, se puede utilizar la destilación al vacío para extraer el aroma de los pétalos de rosa.",1
"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.",se valora como parte de la gastronomía mexicana el postre de plátanos y camotes preparados de esta forma.,0
una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,"una dieta vegana, podría contribuir grandemente a evitar las causas de mortalidad más comunes en europa.",1
"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","las temperaturas relativamente bajas conservan la calidad de los alimentos a lo largo de una gran cantidad de tiempo, esto es lo que caracteriza a la técnica sous vide.",0
plátanos y camotes se cuecen en ese artefacto rodante en un tiempo que oscila entre los treinta y los sesenta minutos dependiendo de la temperatura que alcance la caldera.,"en la parte superior el carrito tiene una superficie donde el camotero acomoda los aderezos, prepara sus productos y tiene a la mano las monedas.",0
son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,"nuevos métodos que se usan en restaurantes experimentales como la congelación con deshidratación, por ejemplo, acrecenta la textura y el sabor de cada trozo de alimento.",0
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","el método utilizado en laboratorios de química anteriormente a las cocinas, hierve líquido a la más baja temperatura usando bajas presiones y evitando así que el calor desintegre las moléculas del sabor.",1
"el altar de muertos es una construcción simbólica resultado del sincretismo de las ideologías prehispánicas, su cosmovisión y creencias religiosas traídas por conquistadores.","las tradiciones de los conquistadores se combinaron con la ideología prehispánica, dando lugar al altar de muertos.",1
en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,el acomodo del ofrecimiento y su simbolismo es diferente de acuerdo a la ideología y los objetos de una región en particular.,0
"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","estos productos recién horneados se venden con un aderezo dulce consistente de leche condensada, mermelada, chocolate o algún otro ingrediente.",0
"para los procesos posteriores, se clasifica en distintas clases como blanco, joven, reposado, añejo o de reserva. las clasificaciones se basan en las características de la bebida.","hay otras bebidas que también tienen formas específicas para ser producidas, por ejemplo: con el vino es necesario usar las uvas de la misma zona en la que se produce el vino.",0
"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","la empresa de catering caterers bubble, de londres, no se reserva métodos moleculares en una gran sección de su catálogo.",0
"su preparación posterior, tras sacarlo de las ánforas era simple: se le quitaban las entrañas, se tiraba el arroz y la carne se disponía en piezas para su consumo.","tras su estancia en las ánforas cerradas, se disponía a limpiarlo quitándole las vísceras y los restos de arroz, y cortándolo en trozos para comerlo.",1
una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,"esta dieta se caracteriza por la ausencia de carne y otros productos de origen animal, aunque consumen un alto contenido de nutrientes, vitaminas y proteínas necesarios para vivir.",0
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","para impedir que el calor aniquile las moléculas saborizantes, es utilizada una técnica que ha sido utilizada por los químicos antes que los cocineros: se pone el líquido al punto de ebullición mínimo utilizando baja presión.",1
"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.",esta bebida ocupa un lugar importante entre los símbolos que identifican a la nación.,0
"los productores que se acogen a la denominación de origen, se comprometen a mantener la calidad de su producto en un estándar lo más alto posible y a mantener usos tradicionales.","se cree que el tequila no tiene relación con el mezcal en el aspecto de la elaboración al ser una bebida distinta al mezcal, aún así es considerado un tipo particular de mezcal.",0
"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","sin importar el nombre, la cocina científicamente avanzada le ha permitido a los expertos de la culinaria crear platos divertidos y sorprendentes y presentar delicias que resultaban complicadas de alcanzar en otro tiempo.",0
el elemento teatral de la cocina molecular también es muy atractivo para algunos.,un ejemplo es la extracción del sutil aroma de los pétalos de rosa mediante la destilación al vacío.,0
"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.",consta de un palito de metal o madera y está dividido en pequeños bloques de diferentes tipos de carne o pescado (principalmente pez espada) que se asa a la parrilla y puede ser acompañado con o sin vegetales.,0
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","para poder conservar las moléculas de sabor, una técnica que se usaba en laboratorios químicos más que en las cocinas, hace hervir líquidos con temperaturas mínimas a baja presión.",1
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.",en su menú hay especialidades como el festival de alcachofa ahumada instantánea realizada con diferentes texturas de alcachofa y servida con una microensalada y queso parmesano espolvoreado con oro de 24 quilates  en un tazón de saturno lleno con humo de nogal.,0
"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","un platillo que es bastante reconocido en estados unidos es el shish significa ""seis"" en persa, éste suele servirse con arroz y otras guarniciones.",0
"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.",hay dos variaciones de kebab y sus diferencias tienen como origen el país en el que se cocine.,0
"los camotes y los plátanos son servidos en una servilleta de papel sobre platos desechables. suelen comerse con crema de leche azucarada, canela en polvo y se acompañan con leche.","méxico posee una selección extensa de prácticas culturales. en las zonas urbanas, que haya vendedores ambulantes de camotes es algo muy normal y es reconocible por su distintivo sonido.",0
"para su elaboración, primero se extraen azúcares contenidos en las piñas de agave y se separan de la fibra. después, se decide qué bebida se elaborará a partir de sus componentes.","un mito particular se localiza en el rendimiento del vino, que en algunas zonas pide utilizar la uva natural.",0
hay varios productores de otras zonas que quisieran aprovechar el buen nombre que han creado los productores originales.,hay 10 casas tequileras consideradas como las más reconocidas del país por su antigüedad e importancia en los mercados encabezando dicha lista el tequila josé cuervo.,0
el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"sin embargo, es importantes medir el impacto culinario que se tendrá tras el tiempo.",0
"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","un método de cocción es el sous vide, que mantiene la integridad de los alimentos al aumentar el calor en ellos durante periodos prolongados a temperaturas relativamente bajas.",0
"se trata de una tradición gastronómica mestiza, pues los plátanos son de origen asiático, originalmente introducido en las islas canarias que llegó a la américa continental.",el carro estaba hecho principalmente de acero; es prácticamente el cilindro y la rueda los que se  han combinado.,0
el carrito está fabricado primordialmente de acero; es prácticamente cilíndrico y se le han incorporado ruedas.,"el carrito se desplaza por las calles de la ciudad empujado por el comerciante, quien oferta su producto.",0
"una característica es la instalación de altares domésticos en honor de los muertos de la familia donde se ofrecen alimentos, flores y objetos de uso cotidiano del difunto.","esta conciencia existe en donde habitan los muertos, donde requieren de alimento y algunos favores espirituales que eran otorgados para permitir su existencia inmortal.",0
"el moho se dedica a consumir los hidratos de carbono existentes en el arroz debido a la acción de los enzimas, éstos poseen la capacidad de transformar las cadenas complejas de hidratos de carbono presentes en arroz azúcares simples (glucosa), de la misma forma estos enzimas digestivos del propio pescado rompen las proteínas de su carne para obtener los diferentes aminoácidos.","la gente que cultivaba arroz a lo largo del rio mekong encontraron la manera de conservar durante largo tiempo el pescado en arroz cocido, donde la fermentación proporciona diversos compuestos químicos que aromatizan y dejan un sabor ácido láctico y ácido acético (vinagre).",0
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","uno de los nuevos métodos empleados en los restaurantes experimentales es la congelación con deshidratación, la cual maximiza el sabor y la textura en cada bocado.",0
"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.","el alimento original usualmente va condimentado con una mezcla de muchas especias que tienen en su composición básica canela, cilantro, orégano, comino, entre otras.",0
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","una especialidad de su menú, es el festival de alcachofa ahumada instantánea, donde la acachofa tiene diferentes texturas y se acompaña con una microensalada, además de queso parmesano y oro de 24 quilates espolvoreado, servido en un tazón de saturno con humo de nogal.",0
"existen 10 casas tequileras que se consideran las más importantes del país, tanto por su antigüedad e importancia en el mercado y dicha lista está encabezada por tequila josé cuervo.","a pesar de cómo comenzó se examinó como una bebida que se tomaba sola, se ha inventado toda una cultura en torno de su elaboración de cocteles conocidos en méxico y otros no mucho.",0
el carrito está fabricado primordialmente de acero; es prácticamente cilíndrico y se le han incorporado ruedas.,"en la parte superior el carrito tiene una superficie donde el camotero acomoda los aderezos, prepara sus productos y tiene a la mano las monedas.",0
"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.",la obtención de la tenue fragancia de los pétalos de rosa es resultado de la destilación al vacío.,0
el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"sin embargo, resulta pertinente preguntarse cuánto de su influencia culinaria va a resistir el paso de los años.",0
la denominación de origen es una clasificación que se emplea para proteger legalmente a los productores de ciertos alimentos que se producen en una zona determinada.,"para la preparación, en primer lugar, se saca el azúcar dentro de las piñas de agave y este se despega de la fibra. en segundo lugar, se dictamina que bebida se va a preparar según sus componentes.",0
"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","méxico tiene una amplia gama de tradiciones y costumbres. algo bastante común en las ciudades es el carrito de boniatos, identificado por su distintivo silbido.",0
expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,formas de expresión como cocina molecular o gastronomía molecular son más usadas en los medios que en la hostelería.,1
"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","este platillo es, sin duda alguna, un elemento de la cultura culinaria de méxico.",0
"la reserva no es propiamente una clasificación normada, aunque el distintivo se destina para designar la calidad suprema de cada casa productora.",la tradición de la producción de vino exige en ciertas zonas la utilización de uva originaria de la misma área.,0
la denominación de origen es una clasificación que se emplea para proteger legalmente a los productores de ciertos alimentos que se producen en una zona determinada.,"pese a ser desde sus inicios una bebida que se toma sola, se ha construido en méxico toda una cultura alrededor de la preparación de varios cócteles conocidos y otros no tanto.",0
el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"la maximización del sabor y la textura, en cada mordida, se logra mediante la congelación con deshidratación, un novedoso método empleado en las cocinas experimentales.",0
"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","como sea que se le llame, la comida científicamente avanzada le ha permitido a los maestros de la culinaria realizar platillos divertidos y sorprendentes y hacer delicias que antes eran complicadas de lograr.",1
el consejo regulador del tequila es la organización dedicada a verificar el cumplimento de la norma oficial del tequila y de promover su calidad y prestigio por excelencia.,"tequila, es un termino de origen controlado y que nombra el destilado de agave producido en regiones específicas de méxico.",0
"el pescado es un alimento perecedero, es por esta razón por la que en la antigüedad se empleaban diversos métodos simples como el ahumado o el salazón.","en el reino mongol prácticamente ninguna técnica de conservación de sushi se desarrollo, ya que ellos eran partidarios más por la carne.",0
el nombre tequila es un término de origen controlado y que designa el destilado de agave elaborado en regiones determinadas de méxico.,este trago tiene un sitio importante entre las tradiciones de unión nacional.,0
"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","el peso de estos vehículos de tracción humana, compuestos prácticamente de metal, alcanza hasta los 300 kilogramos.",0
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","el sutil aroma de los pétalos de rosa puede ser extraído con la destilación al vacío, por ejemplo.",0
las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,"aunque los productos utilizados provienen de áreas agrícolas del interior del país, esta forma de comercio es característico de las ciudades, entre ellas, la ciudad de méxico.",0
el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"el fectival de alcachofa ahumada instantanea, una de las especialidades del menú, es acompañada por una microensalda, alcachofa de diversas y queso parmesano espolvoreado con oro de 24 quilates, en un tazón de saturno ahumado con nogal.",0
"el altar de muertos es una construcción simbólica resultado del sincretismo de las ideologías prehispánicas, su cosmovisión y creencias religiosas traídas por conquistadores.","el papel de las flores, a parte de dar la bienvenida, es adornar toda la ofrenda y brindar sepulcro.",0
